application,load,type,compressor,iteration,time,repetition
YATSERVER,BINCSVH1,MONO,heif,7,117.2184636592865,0
YATSERVER,BINCSVH1,MONO,heif,7,112.8738923072815,1
YATSERVER,BINCSVH1,MONO,heif,7,116.34038734436035,2
YATSERVER,BINCSVH1,MONO,heif,7,113.293221950531,3
YATSERVER,BINCSVH1,MONO,heif,7,114.76778531074524,4
YATSERVER,BINCSVH1,MONO,heif,7,112.69153642654419,5
YATSERVER,BINCSVH1,MONO,heif,7,122.66411924362183,6
YATSERVER,BINCSVH1,MONO,heif,7,111.41809320449829,7
YATSERVER,BINCSVH1,MONO,heif,7,115.86756753921509,8
YATSERVER,BINCSVH1,MONO,heif,7,112.51707744598389,9
YATSERVER,BINCSVH1,MONO,heif,7,116.98204374313354,10
YATSERVER,BINCSVH1,MONO,heif,7,113.15446662902832,11
YATSERVER,BINCSVH1,MONO,heif,7,114.94142246246338,12
YATSERVER,BINCSVH1,MONO,heif,7,113.90680384635925,13
YATSERVER,BINCSVH1,MONO,heif,7,116.63774347305298,14
YATSERVER,BINCSVH1,MONO,heif,7,113.02087450027466,15
YATSERVER,BINCSVH1,MONO,heif,7,115.93984508514404,16
YATSERVER,BINCSVH1,MONO,heif,7,116.10586476325989,17
YATSERVER,BINCSVH1,MONO,heif,7,117.88162422180176,18
YATSERVER,BINCSVH1,MONO,heif,7,118.46053099632263,19
YATSERVER,BINCSVH1,MONO,heif,7,113.77675724029541,20
YATSERVER,BINCSVH1,MONO,heif,7,116.34732341766357,21
YATSERVER,BINCSVH1,MONO,heif,7,113.05615496635437,22
YATSERVER,BINCSVH1,MONO,heif,7,116.10706615447998,23
YATSERVER,BINCSVH1,MONO,heif,7,110.24003720283508,24
YATSERVER,BINCSVH1,MONO,heif,7,114.39820218086243,25
YATSERVER,BINCSVH1,MONO,heif,7,114.92961549758911,26
YATSERVER,BINCSVH1,MONO,heif,7,113.12449526786804,27
YATSERVER,BINCSVH1,MONO,heif,7,115.41309189796448,28
YATSERVER,BINCSVH1,MONO,heif,7,112.69536685943604,29
YATSERVER,BINCSVH1,MONO,entropy,2,1.5851411819458,0
YATSERVER,BINCSVH1,MONO,entropy,2,1.3125412464141841,1
YATSERVER,BINCSVH1,MONO,entropy,2,1.321094751358032,2
YATSERVER,BINCSVH1,MONO,entropy,2,1.288258790969848,3
YATSERVER,BINCSVH1,MONO,entropy,2,1.2670419216156001,4
YATSERVER,BINCSVH1,MONO,entropy,2,1.243834972381591,5
YATSERVER,BINCSVH1,MONO,entropy,2,1.245230674743652,6
YATSERVER,BINCSVH1,MONO,entropy,2,1.250901699066162,7
YATSERVER,BINCSVH1,MONO,entropy,2,1.220823764801025,8
YATSERVER,BINCSVH1,MONO,entropy,2,1.212914228439331,9
YATSERVER,BINCSVH1,MONO,entropy,2,1.204497337341308,10
YATSERVER,BINCSVH1,MONO,entropy,2,1.28435730934143,11
YATSERVER,BINCSVH1,MONO,entropy,2,1.303442478179931,12
YATSERVER,BINCSVH1,MONO,entropy,2,3.213262319564819,13
YATSERVER,BINCSVH1,MONO,entropy,2,1.295145988464355,14
YATSERVER,BINCSVH1,MONO,entropy,2,1.282721519470214,15
YATSERVER,BINCSVH1,MONO,entropy,2,1.266384363174438,16
YATSERVER,BINCSVH1,MONO,entropy,2,1.246561765670776,17
YATSERVER,BINCSVH1,MONO,entropy,2,1.313015222549438,18
YATSERVER,BINCSVH1,MONO,entropy,2,1.527847290039062,19
YATSERVER,BINCSVH1,MONO,entropy,2,1.52933669090271,20
YATSERVER,BINCSVH1,MONO,entropy,2,1.461389780044555,21
YATSERVER,BINCSVH1,MONO,entropy,2,1.589124202728271,22
YATSERVER,BINCSVH1,MONO,entropy,2,1.391038417816162,23
YATSERVER,BINCSVH1,MONO,entropy,2,1.285233736038208,24
YATSERVER,BINCSVH1,MONO,entropy,2,1.336492538452148,25
YATSERVER,BINCSVH1,MONO,entropy,2,1.3883764743804932,26
YATSERVER,BINCSVH1,MONO,entropy,2,3.263043165206909,27
YATSERVER,BINCSVH1,MONO,entropy,2,1.537992715835571,28
YATSERVER,BINCSVH1,MONO,entropy,2,1.384207010269165,29
YATSERVER,BINCSVH1,MONO,ppmd,2,1.362734079360962,0
YATSERVER,BINCSVH1,MONO,ppmd,2,1.261542797088623,1
YATSERVER,BINCSVH1,MONO,ppmd,2,1.274985790252685,2
YATSERVER,BINCSVH1,MONO,ppmd,2,1.2962646484375,3
YATSERVER,BINCSVH1,MONO,ppmd,2,1.339613437652588,4
YATSERVER,BINCSVH1,MONO,ppmd,2,1.292132377624511,5
YATSERVER,BINCSVH1,MONO,ppmd,2,1.25969910621643,6
YATSERVER,BINCSVH1,MONO,ppmd,2,1.26872181892395,7
YATSERVER,BINCSVH1,MONO,ppmd,2,1.288509607315063,8
YATSERVER,BINCSVH1,MONO,ppmd,2,1.263314247131347,9
YATSERVER,BINCSVH1,MONO,ppmd,2,1.419669151306152,10
YATSERVER,BINCSVH1,MONO,ppmd,2,1.250528573989868,11
YATSERVER,BINCSVH1,MONO,ppmd,2,2.803113937377929,12
YATSERVER,BINCSVH1,MONO,ppmd,2,1.482717514038086,13
YATSERVER,BINCSVH1,MONO,ppmd,2,1.4335119724273682,14
YATSERVER,BINCSVH1,MONO,ppmd,2,1.374843120574951,15
YATSERVER,BINCSVH1,MONO,ppmd,2,1.5752694606781001,16
YATSERVER,BINCSVH1,MONO,ppmd,2,1.523044824600219,17
YATSERVER,BINCSVH1,MONO,ppmd,2,1.658503532409668,18
YATSERVER,BINCSVH1,MONO,ppmd,2,1.378228425979614,19
YATSERVER,BINCSVH1,MONO,ppmd,2,1.290322542190551,20
YATSERVER,BINCSVH1,MONO,ppmd,2,1.288496971130371,21
YATSERVER,BINCSVH1,MONO,ppmd,2,1.3065822124481201,22
YATSERVER,BINCSVH1,MONO,ppmd,2,1.276766061782837,23
YATSERVER,BINCSVH1,MONO,ppmd,2,1.285427093505859,24
YATSERVER,BINCSVH1,MONO,ppmd,2,1.291917085647583,25
YATSERVER,BINCSVH1,MONO,ppmd,2,1.328014135360717,26
YATSERVER,BINCSVH1,MONO,ppmd,2,4.441986322402954,27
YATSERVER,BINCSVH1,MONO,ppmd,2,1.354540109634399,28
YATSERVER,BINCSVH1,MONO,ppmd,2,1.289442777633667,29
YATSERVER,BINCSVH1,MONO,zlib,2,0.48028993606567305,0
YATSERVER,BINCSVH1,MONO,zlib,2,0.47572469711303705,1
YATSERVER,BINCSVH1,MONO,zlib,2,0.47213530540466303,2
YATSERVER,BINCSVH1,MONO,zlib,2,0.47559738159179604,3
YATSERVER,BINCSVH1,MONO,zlib,2,0.48806071281433105,4
YATSERVER,BINCSVH1,MONO,zlib,2,0.484905958175659,5
YATSERVER,BINCSVH1,MONO,zlib,2,0.47352075576782204,6
YATSERVER,BINCSVH1,MONO,zlib,2,0.47832679748535106,7
YATSERVER,BINCSVH1,MONO,zlib,2,0.483483791351318,8
YATSERVER,BINCSVH1,MONO,zlib,2,0.47750854492187506,9
YATSERVER,BINCSVH1,MONO,zlib,2,0.48489117622375405,10
YATSERVER,BINCSVH1,MONO,zlib,2,0.48243856430053705,11
YATSERVER,BINCSVH1,MONO,zlib,2,0.534762144088745,12
YATSERVER,BINCSVH1,MONO,zlib,2,0.573846101760864,13
YATSERVER,BINCSVH1,MONO,zlib,2,0.5692622661590571,14
YATSERVER,BINCSVH1,MONO,zlib,2,0.585764408111572,15
YATSERVER,BINCSVH1,MONO,zlib,2,0.5822784900665281,16
YATSERVER,BINCSVH1,MONO,zlib,2,0.578133106231689,17
YATSERVER,BINCSVH1,MONO,zlib,2,0.578370809555053,18
YATSERVER,BINCSVH1,MONO,zlib,2,0.551066875457763,19
YATSERVER,BINCSVH1,MONO,zlib,2,0.489453077316284,20
YATSERVER,BINCSVH1,MONO,zlib,2,0.47760748863220204,21
YATSERVER,BINCSVH1,MONO,zlib,2,0.48141074180603005,22
YATSERVER,BINCSVH1,MONO,zlib,2,0.48155665397644004,23
YATSERVER,BINCSVH1,MONO,zlib,2,0.488351345062255,24
YATSERVER,BINCSVH1,MONO,zlib,2,0.48724889755249,25
YATSERVER,BINCSVH1,MONO,zlib,2,0.474478721618652,26
YATSERVER,BINCSVH1,MONO,zlib,2,0.49585700035095204,27
YATSERVER,BINCSVH1,MONO,zlib,2,0.48576521873474104,28
YATSERVER,BINCSVH1,MONO,zlib,2,0.48783159255981406,29
YATSERVER,BINCSVH1,NOBREAK,heif,14,256.5348253250122,0
YATSERVER,BINCSVH1,NOBREAK,heif,14,262.1106321811676,1
YATSERVER,BINCSVH1,NOBREAK,heif,14,253.19166016578674,2
YATSERVER,BINCSVH1,NOBREAK,heif,14,256.31002712249756,3
YATSERVER,BINCSVH1,NOBREAK,heif,14,256.39865016937256,4
YATSERVER,BINCSVH1,NOBREAK,heif,14,258.9814188480377,5
YATSERVER,BINCSVH1,NOBREAK,heif,14,251.0935001373291,6
YATSERVER,BINCSVH1,NOBREAK,heif,14,253.70753121376038,7
YATSERVER,BINCSVH1,NOBREAK,heif,14,252.8603298664093,8
YATSERVER,BINCSVH1,NOBREAK,heif,14,251.78434133529663,9
YATSERVER,BINCSVH1,NOBREAK,heif,14,269.3883743286133,10
YATSERVER,BINCSVH1,NOBREAK,heif,14,263.2562828063965,11
YATSERVER,BINCSVH1,NOBREAK,heif,14,257.8282570838928,12
YATSERVER,BINCSVH1,NOBREAK,heif,14,254.38961505889893,13
YATSERVER,BINCSVH1,NOBREAK,heif,14,254.9793996810913,14
YATSERVER,BINCSVH1,NOBREAK,heif,14,255.1217381954193,15
YATSERVER,BINCSVH1,NOBREAK,heif,14,253.1964976787567,16
YATSERVER,BINCSVH1,NOBREAK,heif,14,253.07405376434326,17
YATSERVER,BINCSVH1,NOBREAK,heif,14,257.31041288375854,18
YATSERVER,BINCSVH1,NOBREAK,heif,14,254.5090856552124,19
YATSERVER,BINCSVH1,NOBREAK,heif,14,249.07689809799194,20
YATSERVER,BINCSVH1,NOBREAK,heif,14,254.23404693603516,21
YATSERVER,BINCSVH1,NOBREAK,heif,14,254.32522177696228,22
YATSERVER,BINCSVH1,NOBREAK,heif,14,251.8746817111969,23
YATSERVER,BINCSVH1,NOBREAK,heif,14,253.31870460510254,24
YATSERVER,BINCSVH1,NOBREAK,heif,14,255.16590404510498,25
YATSERVER,BINCSVH1,NOBREAK,heif,14,250.06331300735474,26
YATSERVER,BINCSVH1,NOBREAK,heif,14,257.65834736824036,27
YATSERVER,BINCSVH1,NOBREAK,heif,14,252.10068249702454,28
YATSERVER,BINCSVH1,NOBREAK,heif,14,252.84898257255554,29
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.445714950561523,0
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.379885196685791,1
YATSERVER,BINCSVH1,NOBREAK,entropy,8,2.960237264633178,2
YATSERVER,BINCSVH1,NOBREAK,entropy,8,2.986700534820556,3
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.013644456863403,4
YATSERVER,BINCSVH1,NOBREAK,entropy,8,6.308478116989136,5
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.060034990310669,6
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.157210826873779,7
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.808925867080688,8
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.717191457748413,9
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.725666761398315,10
YATSERVER,BINCSVH1,NOBREAK,entropy,8,8.34263300895691,11
YATSERVER,BINCSVH1,NOBREAK,entropy,8,4.576355695724487,12
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.8650708198547363,13
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.462481260299682,14
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.353870153427124,15
YATSERVER,BINCSVH1,NOBREAK,entropy,8,7.157932281494141,16
YATSERVER,BINCSVH1,NOBREAK,entropy,8,4.218761444091797,17
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.5530097484588623,18
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.483834266662597,19
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.492160081863403,20
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.487231492996216,21
YATSERVER,BINCSVH1,NOBREAK,entropy,8,7.143765926361084,22
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.630937099456787,23
YATSERVER,BINCSVH1,NOBREAK,entropy,8,4.251558303833008,24
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.78856348991394,25
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.677383661270141,26
YATSERVER,BINCSVH1,NOBREAK,entropy,8,6.71955943107605,27
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.252962589263916,28
YATSERVER,BINCSVH1,NOBREAK,entropy,8,3.071345806121826,29
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,8.42706561088562,0
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.675989866256714,1
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.415563821792602,2
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,9.6879141330719,3
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.009160995483398,4
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.600593328475952,5
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.8634936809539795,6
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,9.895699501037598,7
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.052943229675293,8
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.957658290863037,9
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,9.832209587097168,10
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.920646667480469,11
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.54469895362854,12
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,9.767812967300415,13
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.731780767440796,14
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.813883304595947,15
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,8.479197263717651,16
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.541846036911011,17
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.115024566650391,18
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,8.597118139266968,19
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.732227563858032,20
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.178819417953491,21
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,10.153660774230957,22
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.447579145431518,23
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.659600019454956,24
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.578158617019653,25
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,9.35841989517212,26
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,6.627684116363525,27
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,7.361662149429321,28
YATSERVER,BINCSVH1,NOBREAK,ppmd,13,9.878448486328125,29
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.117122173309326,0
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.429280281066894,1
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.177180290222168,2
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.190313816070557,3
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.161527872085571,4
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.208986043930054,5
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.240906953811645,6
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.149231672286987,7
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.177158117294311,8
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.2699666023254395,9
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.15991997718811,10
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.214878082275391,11
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.260825157165527,12
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.147946357727051,13
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.157482624053955,14
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.418732643127441,15
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.142606496810913,16
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.169167995452881,17
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.674081802368164,18
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.165576696395874,19
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.253628730773926,20
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.147554159164429,21
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.165284872055054,22
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.165846824645996,23
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.385790824890137,24
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.157308101654053,25
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.21311616897583,26
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.328164339065552,27
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.312368869781494,28
YATSERVER,BINCSVH1,NOBREAK,zlib,21,4.253327131271362,29
YATSERVER,BINCSVH1,SLEEP,heif,5,86.80881094932556,0
YATSERVER,BINCSVH1,SLEEP,heif,5,85.71072697639465,1
YATSERVER,BINCSVH1,SLEEP,heif,5,82.99910140037537,2
YATSERVER,BINCSVH1,SLEEP,heif,5,85.1383490562439,3
YATSERVER,BINCSVH1,SLEEP,heif,5,84.02773070335388,4
YATSERVER,BINCSVH1,SLEEP,heif,5,86.28447914123535,5
YATSERVER,BINCSVH1,SLEEP,heif,5,85.77565932273865,6
YATSERVER,BINCSVH1,SLEEP,heif,5,82.22983312606812,7
YATSERVER,BINCSVH1,SLEEP,heif,5,85.48917651176453,8
YATSERVER,BINCSVH1,SLEEP,heif,5,82.78122687339783,9
YATSERVER,BINCSVH1,SLEEP,heif,5,86.14194321632385,10
YATSERVER,BINCSVH1,SLEEP,heif,5,86.185786485672,11
YATSERVER,BINCSVH1,SLEEP,heif,5,82.66865110397339,12
YATSERVER,BINCSVH1,SLEEP,heif,5,86.45973062515259,13
YATSERVER,BINCSVH1,SLEEP,heif,5,82.28903579711914,14
YATSERVER,BINCSVH1,SLEEP,heif,5,86.53093266487122,15
YATSERVER,BINCSVH1,SLEEP,heif,5,83.31258988380432,16
YATSERVER,BINCSVH1,SLEEP,heif,5,85.72306418418884,17
YATSERVER,BINCSVH1,SLEEP,heif,5,85.5609917640686,18
YATSERVER,BINCSVH1,SLEEP,heif,5,82.37904024124146,19
YATSERVER,BINCSVH1,SLEEP,heif,5,87.87851214408875,20
YATSERVER,BINCSVH1,SLEEP,heif,5,82.02304434776306,21
YATSERVER,BINCSVH1,SLEEP,heif,5,86.04213500022888,22
YATSERVER,BINCSVH1,SLEEP,heif,5,85.98891043663025,23
YATSERVER,BINCSVH1,SLEEP,heif,5,85.10494637489319,24
YATSERVER,BINCSVH1,SLEEP,heif,5,86.25825572013855,25
YATSERVER,BINCSVH1,SLEEP,heif,5,83.63256883621216,26
YATSERVER,BINCSVH1,SLEEP,heif,5,87.54486083984375,27
YATSERVER,BINCSVH1,SLEEP,heif,5,92.49226021766663,28
YATSERVER,BINCSVH1,SLEEP,heif,5,90.24340176582336,29
YATSERVER,BINCSVH1,SLEEP,entropy,3,2.352068424224853,0
YATSERVER,BINCSVH1,SLEEP,entropy,3,5.217288255691528,1
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.761135816574096,2
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.835253715515136,3
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.586169481277465,4
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.516297101974487,5
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.558191061019897,6
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.802761793136596,7
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.7674658298492432,8
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.757459640502929,9
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.5162243843078609,10
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.524068593978881,11
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.678120613098144,12
YATSERVER,BINCSVH1,SLEEP,entropy,3,3.403081655502319,13
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.555656433105468,14
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.573297262191772,15
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.607305526733398,16
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.5772449970245361,17
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.569976329803466,18
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.577770709991455,19
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.56632375717163,20
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.542684316635131,21
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.327231645584106,22
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.301682233810424,23
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.323083400726318,24
YATSERVER,BINCSVH1,SLEEP,entropy,3,3.161684989929199,25
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.315378904342651,26
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.394437789916992,27
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.349404335021972,28
YATSERVER,BINCSVH1,SLEEP,entropy,3,1.294594287872314,29
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.2686429023742671,0
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.283478260040283,1
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.387688159942627,2
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.294828653335571,3
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.25535774230957,4
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.269764900207519,5
YATSERVER,BINCSVH1,SLEEP,ppmd,2,3.080874443054199,6
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.285416364669799,7
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.286698818206787,8
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.2664728164672852,9
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.2516164779663081,10
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.27327275276184,11
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.313379526138305,12
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.264843702316284,13
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.372373580932617,14
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.268025875091552,15
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.2737393379211421,16
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.247146606445312,17
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.2669339179992671,18
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.272616386413574,19
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.283309459686279,20
YATSERVER,BINCSVH1,SLEEP,ppmd,2,2.904196262359619,21
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.284148931503296,22
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.2807278633117671,23
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.743543624877929,24
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.616114139556884,25
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.581576585769653,26
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.296787977218628,27
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.256486892700195,28
YATSERVER,BINCSVH1,SLEEP,ppmd,2,1.269092321395874,29
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.227681636810302,0
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.227941989898681,1
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.260926485061645,2
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.236957788467407,3
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.24137806892395,4
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.229356050491333,5
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.227912664413452,6
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.223872184753418,7
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.211747884750366,8
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.235060691833496,9
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.214589595794677,10
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.214548110961914,11
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.22225022315979,12
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.220677137374878,13
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.231420993804931,14
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.218671083450317,15
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.245803833007812,16
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.22374415397644,17
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.225518226623535,18
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.24515700340271,19
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.223924398422241,20
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.237199306488037,21
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.256182193756103,22
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.302669048309326,23
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.263485193252563,24
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.219109058380127,25
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.245788097381591,26
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.229398727416992,27
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.24666953086853,28
YATSERVER,BINCSVH1,SLEEP,zlib,7,1.231984615325927,29
YATSERVER,BINCSVH1,SWAP,heif,8,131.08093667030334,0
YATSERVER,BINCSVH1,SWAP,heif,8,133.43752026557922,1
YATSERVER,BINCSVH1,SWAP,heif,8,133.08541250228882,2
YATSERVER,BINCSVH1,SWAP,heif,8,131.34406757354736,3
YATSERVER,BINCSVH1,SWAP,heif,8,130.82301449775696,4
YATSERVER,BINCSVH1,SWAP,heif,8,133.19874048233032,5
YATSERVER,BINCSVH1,SWAP,heif,8,145.46344351768494,6
YATSERVER,BINCSVH1,SWAP,heif,8,136.797926902771,7
YATSERVER,BINCSVH1,SWAP,heif,8,132.227290391922,8
YATSERVER,BINCSVH1,SWAP,heif,8,131.57473969459534,9
YATSERVER,BINCSVH1,SWAP,heif,8,133.48769879341125,10
YATSERVER,BINCSVH1,SWAP,heif,8,132.06159901618958,11
YATSERVER,BINCSVH1,SWAP,heif,8,132.11036920547485,12
YATSERVER,BINCSVH1,SWAP,heif,8,130.68436408042908,13
YATSERVER,BINCSVH1,SWAP,heif,8,131.4066321849823,14
YATSERVER,BINCSVH1,SWAP,heif,8,130.03398180007935,15
YATSERVER,BINCSVH1,SWAP,heif,8,132.984943151474,16
YATSERVER,BINCSVH1,SWAP,heif,8,131.09291195869446,17
YATSERVER,BINCSVH1,SWAP,heif,8,131.93403506278992,18
YATSERVER,BINCSVH1,SWAP,heif,8,135.2562017440796,19
YATSERVER,BINCSVH1,SWAP,heif,8,131.7524847984314,20
